ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized
M07814,마라샹궈소스,기타,기타,4,False,False,False,,,마라샹궈소스,완1,
M07824,곰탕국물,기타,물·음료,4,False,False,False,,,곰탕국물,완1,
M07834,소불고기,,,4,False,False,False,,,소불고기,완1,
M07844,무조미구운김,,,4,False,False,False,,,무조미구운김,완1,
M07854,레몬타임,기타,기타,4,False,True,True,,,레몬타임,완1,
M07864,얼그레이홍차티백,기타,기타,4,False,False,False,,,얼그레이홍차티백,완1,
M07904,호상요구르트,기타,기타,4,False,False,False,,,호상요구르트,완1,
M07934,팽이버섯,채소류,버섯,4,False,True,True,,,팽이버섯,완1,
M07944,마레솔트,,,4,False,False,False,,,마레솔트,완1,
M07964,엄나무순,기타,기타,4,False,False,False,,,엄나무순,완1,
M07974,스파게티소스,,,4,False,False,False,,,스파게티소스,완1,
M07984,도미살,기타,기타,4,False,False,False,,,도미살,완1,
M07994,온탑생크림,유제품,우유·크림,4,False,False,False,,,온탑생크림,완1,
M08014,야채,기타,기타,4,False,False,False,,,야채,완1,
M08024,멸치다시마,,,4,False,False,False,,,멸치다시마,완1,
M08034,물황태채불린물,기타,물·음료,4,False,False,False,,,물황태채불린물,완1,
M08074,삼계재료,기타,기타,4,False,False,False,,,삼계재료,완1,
M08084,국물,기타,물·음료,4,False,False,False,,,국물,완1,
M08114,육수,양념·기름,액젓·국물조미료,4,False,False,False,,,육수,완1,
M08124,마늘면볶이,,,4,False,False,False,,,마늘면볶이,완1,
M08134,그린샐러드채소,기타,기타,4,False,False,False,,,그린샐러드채소,완1,
M08144,머윗,기타,기타,4,False,False,False,,,머윗,완1,
M08164,마른황태채,기타,기타,4,False,False,False,,,마른황태채,완1,
M08184,발사믹드레싱소스,,,4,False,False,False,,,발사믹드레싱소스,완1,
M08204,통조림,,,4,False,False,False,,,통조림,완1,
M08214,물국대접,,,4,False,False,False,,,물국대접,완1,
M08224,어린머위잎,기타,기타,4,False,False,False,,,어린머위잎,완1,
M08234,소스,,,4,False,False,False,,,소스,완1,
M08254,홍합,기타,기타,4,False,True,True,,,홍합,완1,
M08274,산딸기리큐르,기타,기타,4,False,True,True,,,산딸기리큐르,완1,
M08284,갓김치,어패류,해조류,4,False,False,False,,,갓김치,완1,
M08294,연유,양념·기름,기름,4,False,False,False,,,연유,완1,
M08304,베트남고추건고추,채소류,열매채소,4,False,True,True,,,베트남고추건고추,완1,
M08314,북어꼬리,기타,기타,4,False,True,True,,,북어꼬리,완1,
M08334,홀그레이머스타드,기타,기타,3,False,False,False,,,홀그레이머스타드,완1,
M08344,크림파스타소스,,,3,False,False,False,,,크림파스타소스,완1,
M08374,버섯나물,채소류,잎채소,3,False,False,False,,,버섯나물,완1,
M08394,게란노른자,기타,기타,3,False,False,False,,,게란노른자,완1,
M08424,수박,,,3,False,True,True,,,수박,완1,
M08434,김장김치,양념·기름,기름,3,False,False,False,,,김장김치,완1,
M08444,곡물가루,곡류·면,밀가루·전분,3,False,False,False,,,곡물가루,완1,
M08454,공심채,,,3,False,False,False,,,공심채,완1,
M08464,복분자딸기가루,곡류·면,밀가루·전분,3,False,True,True,,,복분자딸기가루,완1,
M08484,유자액기스,양념·기름,기름,3,False,False,False,,,유자액기스,완1,
M08494,고춧가룻,,,3,False,False,False,,,고춧가룻,완1,
M08504,냉이,기타,기타,3,False,False,False,,,냉이,완1,
M08514,검정콩서리태,기타,기타,3,False,False,False,,,검정콩서리태,완1,
M08524,롱빼빼로스틱,,,3,False,False,False,,,롱빼빼로스틱,완1,
M08554,생물낙지,어패류,두족류,3,False,False,False,,,생물낙지,완1,
M08564,물아주,,,3,False,False,False,,,물아주,완1,
M08574,크루아상생지,기타,기타,3,False,False,False,,,크루아상생지,완1,
M08584,카레가루,곡류·면,밀가루·전분,3,False,False,False,,,카레가루,완1,
M08594,탄산수,기타,물·음료,3,False,False,False,,,탄산수,완1,
M08614,생명물간,기타,물·음료,3,False,False,False,,,생명물간,완1,
M08634,화이트커버춰초콜렛,기타,기타,3,False,False,False,,,화이트커버춰초콜렛,완1,
M08654,달걀,기타,기타,3,False,False,False,,,달걀,완1,
M08674,오래오,기타,기타,3,False,False,False,,,오래오,완1,
M08684,현미식빵,곡류·면,빵·곡식가공,3,False,False,False,,,현미식빵,완1,
M08704,파인애플슬라이스통조림,채소류,양념채소,3,False,True,True,,,파인애플슬라이스통조림,완1,
M08714,묽은찹쌀풀,곡류·면,쌀,3,False,True,True,,,묽은찹쌀풀,완1,
M08724,생강가루생강차,곡류·면,밀가루·전분,3,False,True,True,,,생강가루생강차,완1,
M08734,라오간마소스,기타,기타,3,False,False,False,,,라오간마소스,완1,
M08744,탈지분유,양념·기름,기름,3,False,False,False,,,탈지분유,완1,
M08754,찹쌀불린,곡류·면,쌀,3,False,True,True,,,찹쌀,완1,
M08764,눌은밥,,,3,False,False,False,,,눌은밥,완1,
M08814,자른단무지,기타,기타,3,False,False,False,,,자른단무지,완1,
M08834,베이비샐러드야채,기타,기타,3,False,False,False,,,베이비샐러드야채,완1,
M08844,라즈베리퓌레,,,3,False,False,False,,,라즈베리퓌레,완1,
M08854,건포토,기타,기타,3,False,False,False,,,건포토,완1,
M08864,물엿올리고당,양념·기름,당류,3,False,False,False,,,물엿올리고당,완1,
M08874,한살림쌀식빵,곡류·면,빵·곡식가공,3,False,False,False,,,쌀식빵,완1,
M08884,쯔란가루,곡류·면,밀가루·전분,3,False,False,False,,,쯔란가루,완1,
M08894,헤이즐넛초코크림,,,3,False,False,False,,,헤이즐넛초코크림,완1,
M08924,산초장아찌,기타,기타,3,False,False,False,,,산초장아찌,완1,
M08934,쌈채소,채소류,잎채소,3,False,False,False,,,쌈채소,완1,
M08944,문어숙회다리,기타,기타,3,False,False,False,,,문어숙회다리,완1,
M08954,블랙렌틸콩,기타,기타,3,False,False,False,,,블랙렌틸콩,완1,
M08964,얼갈이김치,어패류,해조류,3,False,False,False,,,얼갈이김치,완1,
M08974,만가닥버섯,채소류,버섯,3,False,False,False,,,만가닥버섯,완1,
M08984,화이트색소,기타,기타,3,False,False,False,,,화이트색소,완1,
M08994,가루알룰로스,곡류·면,밀가루·전분,3,False,False,False,,,가루알룰로스,완1,
M09004,절임물물,,,3,False,False,False,,,절임물물,완1,
M09024,식빵,곡류·면,빵·곡식가공,3,False,False,False,,,식빵,완1,
M09054,약조청,양념·기름,식초·발효,3,False,False,False,,,약조청,완1,
M09064,다진불고기,기타,기타,3,False,False,False,,,다진불고기,완1,
M09074,현미기름,양념·기름,기름,3,False,False,False,,,현미기름,완1,
M09084,호지차파우더,채소류,양념채소,3,False,False,False,,,호지차파우더,완1,
M09094,단호박쪄서,채소류,열매채소,3,False,True,True,,,단호박쪄서,완1,
M09104,세발나물무침,채소류,잎채소,3,False,False,False,,,세발나물무침,완1,
M09124,취나물부지깽이,채소류,잎채소,3,False,False,False,,,취나물부지깽이,완1,
M09134,알쭈꾸미,기타,기타,3,False,False,False,,,알쭈꾸미,완1,
M09144,굴소소,,,3,False,False,False,,,굴소소,완1,
M09154,장어,기타,기타,3,False,False,False,,,장어,완1,
M09164,개두릅,기타,기타,3,False,False,False,,,개두릅,완1,
M09174,육회고기,기타,기타,3,False,False,False,,,육회고기,완1,
M09194,다크초컬릿,,,3,False,False,False,,,다크초컬릿,완1,
M09204,수박무,기타,기타,3,False,True,True,,,수박무,완1,
M09214,부순오레오,기타,기타,3,False,False,False,,,부순오레오,완1,
M09244,초란,기타,기타,3,True,False,True,,,초란,완1,
M09254,현미뻥튀기,기타,기타,3,False,False,False,,,현미뻥튀기,완1,
M09264,쿠키믹스,기타,기타,3,False,False,False,,,쿠키믹스,완1,
M09284,크림분말스프,,,3,False,False,False,,,크림분말스프,완1,
M09294,핑크페퍼콘,기타,기타,3,False,False,False,,,핑크페퍼콘,완1,
M09324,버터치킨커리,,,3,False,False,False,,,버터치킨커리,완1,
M09344,백설스위트리자일로스,기타,기타,3,False,False,False,,,자일로스,완1,
M09354,아욱,기타,기타,3,False,False,False,,,아욱,완1,
M09364,매운쭈꾸미,기타,기타,3,False,False,False,,,매운쭈꾸미,완1,
M09374,소주,기타,주류,3,False,False,False,,,소주,완1,
M09384,단호박수프,,,3,False,True,True,,,단호박수프,완1,
M09404,페페로치노분쇄,기타,기타,3,False,False,False,,,페페로치노분쇄,완1,
M09434,노두유옵션,양념·기름,기름,3,False,False,False,,,노두유옵션,완1,
M09444,얼그레이잎,기타,기타,3,False,False,False,,,얼그레이잎,완1,
M09454,블랙커피스틱,기타,기타,3,False,False,False,,,블랙커피스틱,완1,
M09464,밥에넣는톳,,,3,False,False,False,,,밥에넣는톳,완1,
M09474,섵탕,기타,기타,3,False,False,False,,,섵탕,완1,
M09484,까나리액젓,기타,기타,3,False,False,False,,,까나리액젓,완1,
M09504,바질파우더,채소류,양념채소,3,False,False,False,,,바질파우더,완1,
M09514,잴리,과일·견과,과일,3,False,False,False,,,잴리,완1,
M09524,손질광어살,기타,기타,3,False,False,False,,,손질광어살,완1,
M09534,야채쌈,채소류,잎채소,3,False,False,False,,,야채쌈,완1,
M09544,초록색피망,기타,기타,3,False,True,True,,,초록색피망,완1,
M09554,참나물잎,채소류,잎채소,3,False,False,False,,,참나물잎,완1,
M09564,현미흑초,기타,기타,3,False,False,False,,,현미흑초,완1,
M09574,삼색보리,기타,기타,3,False,True,True,,,삼색보리,완1,
M09594,소독된,기타,기타,3,False,False,False,,,소독된,완1,
M09604,샤브샤브국물,,,3,False,False,False,,,샤브샤브국물,완1,
M09614,끓은물,기타,물·음료,3,False,False,False,,,끓은물,완1,
M09634,경수채,기타,기타,3,False,False,False,,,경수채,완1,
M09644,로제스파게티소스,채소류,양념채소,3,False,False,False,,,로제스파게티소스,완1,
M09654,백숙약재,기타,기타,3,False,False,False,,,백숙약재,완1,
M09694,백설제일제면소소면,곡류·면,면류,3,False,False,False,,,제일제면소소면,완1,
M09704,완두콩큐브,기타,기타,3,False,False,False,,,완두콩큐브,완1,
M09714,꽃떡국떡,곡류·면,떡,3,False,False,False,,,꽃떡국떡,완1,
M09724,바질가루,곡류·면,밀가루·전분,3,False,False,False,,,바질가루,완1,
M09734,흰우유종이컵으로,유제품,우유·크림,3,False,True,True,,,흰우유종이컵으로,완1,
M09754,분홍색색소,기타,기타,3,False,False,False,,,분홍색색소,완1,
M09764,배즙,과일·견과,과일,3,False,False,False,,,배즙,완1,
M09774,무뼈닭발,육류·계란,닭고기,3,False,False,False,,,무뼈닭발,완1,
M09784,피망,기타,기타,3,False,True,True,,,피망,완1,
M09804,취나물장아찌,채소류,잎채소,3,False,False,False,,,취나물장아찌,완1,
M09814,찰보리가루,곡류·면,밀가루·전분,3,False,True,True,,,찰보리가루,완1,
M09824,껍질완두콩,기타,기타,3,False,False,False,,,껍질완두콩,완1,
M09854,동태살,기타,기타,3,False,False,False,,,동태살,완1,
M09864,밀크티티백,기타,기타,3,False,False,False,,,밀크티티백,완1,
M09884,아몬드브리즈우유,과일·견과,견과·씨앗,3,False,True,True,,,아몬드브리즈우유,완1,
M09894,레몬액,기타,기타,3,False,True,True,,,레몬액,완1,
M09904,초코땅콩버터,,,3,False,True,True,,,초코땅콩버터,완1,
M09914,슈가파우더,채소류,양념채소,3,False,False,False,,,슈가파우더,완1,
M09924,생강새끼손톱만큼,기타,기타,3,False,True,True,,,생강새끼손톱만큼,완1,
M09934,베이킹용쌀가루,곡류·면,밀가루·전분,3,False,False,False,,,베이킹용쌀가루,완1,
M09974,현미가래떡소,곡류·면,떡,3,False,False,False,,,현미가래떡소,완1,
M09994,재래된,,,3,False,False,False,,,재래된,완1,
M10004,오뚜기닭볶음탕,육류·계란,닭고기,3,False,False,False,,,닭볶음탕,완1,
M10014,단무지,기타,기타,3,False,False,False,,,단무지,완1,
M10024,다진적채,기타,기타,3,False,False,False,,,다진적채,완1,
M10034,닭갈비,,,3,False,False,False,,,닭갈비,완1,
M10044,샤브샤브고기,기타,기타,3,False,False,False,,,샤브샤브고기,완1,
M10064,루꼴라바질페스토,기타,기타,3,False,False,False,,,루꼴라바질페스토,완1,
M10084,우엉큐브,기타,기타,3,False,True,True,,,우엉큐브,완1,
M10094,스테이크용부채살,기타,기타,3,False,False,False,,,부채살,완1,
M10114,블랙코코아가루,곡류·면,밀가루·전분,3,False,False,False,,,블랙코코아가루,완1,
M10144,생수육수,양념·기름,액젓·국물조미료,3,False,False,False,,,생수육수,완1,
M10154,코인육수,,,3,False,False,False,,,코인육수,완1,
M10164,로즈아롬,기타,기타,3,False,False,False,,,로즈아롬,완1,
M10184,아이싱슈가파우더,,,3,False,False,False,,,아이싱슈가파우더,완1,
M10214,밤호박가루,채소류,열매채소,3,False,True,True,,,밤호박가루,완1,
M10224,돈사골육수,,,3,False,False,False,,,돈사골육수,완1,
M10234,허브믹스,기타,기타,3,False,False,False,,,허브믹스,완1,
M10244,우엉채볶음,기타,기타,3,False,True,True,,,우엉채볶음,완1,
M10254,공심채모닝글로리,기타,기타,3,False,False,False,,,공심채모닝글로리,완1,
M10264,여과지,,,3,False,False,False,,,여과지,완1,
M10274,굵게다진호두,과일·견과,견과·씨앗,3,False,True,True,,,굵게다진호두,완1,
M10304,양고기프렌치랙,기타,기타,3,False,False,False,,,양고기프렌치랙,완1,
M10314,다진파,채소류,양념채소,3,False,False,False,,,다진파,완1,
M10334,가쓰오부시가루,곡류·면,밀가루·전분,3,False,False,False,,,가쓰오부시가루,완1,
M10344,애플시나몬시럽,기타,기타,3,False,False,False,,,애플시,완1,
M10364,얼린요거트,기타,기타,3,False,False,False,,,얼린요거트,완1,
M10384,아몬드스프레드,과일·견과,견과·씨앗,3,False,True,True,,,아몬드스프레드,완1,
M10394,렌지땡뚝불면,곡류·면,면류,3,False,False,False,,,렌지땡뚝불면,완1,
M10404,대두고물,,,3,False,False,False,,,대두고물,완1,
M10414,단호박씨,채소류,열매채소,3,False,True,True,,,단호박씨,완1,
M10424,전분물전분가루,곡류·면,밀가루·전분,3,False,False,False,,,전분물전분가루,완1,
M10444,건고추청양,채소류,열매채소,3,False,True,True,,,건고추청양,완1,
M10454,물전분물,곡류·면,밀가루·전분,3,False,False,False,,,물전분물,완1,
M10464,버터유염,유제품,버터,3,False,False,False,,,버터유염,완1,
M10474,껍질붙은사태살,,,3,False,False,False,,,껍질붙은사태살,완1,
M10494,히말라야솔트,기타,기타,3,False,False,False,,,히말라야솔트,완1,
M10504,물조절,기타,물·음료,3,False,False,False,,,물조절,완1,
M10514,호두,과일·견과,견과·씨앗,3,False,True,True,,,호두,완1,
M10524,국수,곡류·면,면류,3,False,False,False,,,국수,완1,
M10534,파스타면,채소류,양념채소,3,False,False,False,,,파스타면,완1,
M10554,방어살,기타,기타,3,False,False,False,,,방어살,완1,
